2.062062062062061951e+07 6.800886031719281197e+09
2.082082082082081959e+07 6.751319429926661491e+09
2.102102102102101967e+07 6.701719873478807449e+09
2.122122122122121975e+07 6.652095665568485260e+09
2.142142142142141983e+07 6.602455008052586555e+09
2.162162162162161991e+07 6.552805999728581429e+09
2.182182182182181999e+07 6.503156634696783066e+09
2.202202202202202007e+07 6.453514800807938576e+09
2.222222222222222015e+07 6.403888278195583344e+09
2.242242242242242396e+07 6.354284737892540932e+09
2.262262262262262404e+07 6.304711740530885696e+09
2.282282282282282412e+07 6.255176735124625206e+09
2.302302302302302420e+07 6.205687057934299469e+09
2.322322322322322428e+07 6.156249931412652969e+09
2.342342342342342436e+07 6.106872463230445862e+09
2.362362362362362444e+07 6.057561645381473541e+09
2.382382382382382452e+07 6.008324353365774155e+09
2.402402402402402461e+07 5.959167345449965477e+09
2.422422422422422469e+07 5.910097262003624916e+09
2.442442442442442477e+07 5.861120624910560608e+09
2.462462462462462485e+07 5.812243837053813934e+09
2.482482482482482493e+07 5.763473181873163223e+09
2.502502502502502501e+07 5.714814822993876457e+09
2.522522522522522509e+07 5.666274803925456047e+09
2.542542542542542517e+07 5.617859047829031944e+09
2.562562562562562525e+07 5.569573357352083206e+09
2.582582582582582533e+07 5.521423414529115677e+09
2.602602602602602541e+07 5.473414780746912003e+09
2.622622622622622550e+07 5.425552896772933006e+09
2.642642642642642558e+07 5.377843082845446587e+09
2.662662662662662566e+07 5.330290538823942184e+09
2.682682682682682574e+07 5.282900344398353577e+09
2.702702702702702582e+07 5.235677459355621338e+09
2.722722722722722590e+07 5.188626723902113914e+09
2.742742742742742598e+07 5.141752859040390968e+09
2.762762762762762606e+07 5.095060466998826981e+09
2.782782782782782614e+07 5.048554031712553024e+09
2.802802802802802622e+07 5.002237919354239464e+09
2.822822822822822630e+07 4.956116378913164139e+09
2.842842842842842638e+07 4.910193542821066856e+09
2.862862862862862647e+07 4.864473427623268127e+09
2.882882882882882655e+07 4.818959934693531990e+09
2.902902902902903035e+07 4.773656850991161346e+09
2.922922922922923043e+07 4.728567849858819962e+09
2.942942942942943051e+07 4.683696491859575272e+09
2.962962962962963060e+07 4.639046225651672363e+09
2.982982982982983068e+07 4.594620388899549484e+09
3.003003003003003076e+07 4.550422209219633102e+09
3.023023023023023084e+07 4.506454805159426689e+09
3.043043043043043092e+07 4.462721187208471298e+09
3.063063063063063100e+07 4.419224258839719772e+09
3.083083083083083108e+07 4.375966817579912186e+09
3.103103103103103116e+07 4.332951556107548714e+09
3.123123123123123124e+07 4.290181063377063751e+09
3.143143143143143132e+07 4.247657825767834663e+09
3.163163163163163140e+07 4.205384228256673813e+09
3.183183183183183149e+07 4.163362555612459183e+09
3.203203203203203157e+07 4.121594993611605644e+09
3.223223223223223165e+07 4.080083630273066998e+09
3.243243243243243173e+07 4.038830457111607552e+09
3.263263263263263181e+07 3.997837370408083439e+09
3.283283283283283189e+07 3.957106172495517731e+09
3.303303303303303197e+07 3.916638573059742451e+09
3.323323323323323205e+07 3.876436190453451157e+09
3.343343343343343213e+07 3.836500553022482395e+09
3.363363363363363594e+07 3.796833100443204403e+09
3.383383383383383602e+07 3.757435185069896221e+09
3.403403403403403610e+07 3.718308073291036129e+09
3.423423423423423618e+07 3.679452946893426418e+09
3.443443443443443626e+07 3.640870904433138847e+09
3.463463463463463634e+07 3.602562962612246037e+09
3.483483483483483642e+07 3.564530057660373688e+09
3.503503503503503650e+07 3.526773046720099926e+09
3.523523523523523659e+07 3.489292709235271454e+09
3.543543543543543667e+07 3.452089748341332912e+09
3.563563563563563675e+07 3.415164792256772995e+09
3.583583583583583683e+07 3.378518395674848080e+09
3.603603603603603691e+07 3.342151041154730320e+09
3.623623623623623699e+07 3.306063140511292458e+09
3.643643643643643707e+07 3.270255036202732086e+09
3.663663663663663715e+07 3.234727002715293407e+09
3.683683683683683723e+07 3.199479247944342613e+09
3.703703703703703731e+07 3.164511914571101665e+09
3.723723723723723739e+07 3.129825081434350491e+09
3.743743743743743747e+07 3.095418764896446705e+09
3.763763763763763756e+07 3.061292920203027725e+09
3.783783783783783764e+07 3.027447442835786819e+09
3.803803803803803772e+07 2.993882169857739449e+09
3.823823823823823780e+07 2.960596881250417233e+09
3.843843843843843788e+07 2.927591301242456913e+09
3.863863863863863796e+07 2.894865099629055023e+09
3.883883883883883804e+07 2.862417893081820011e+09
3.903903903903903812e+07 2.830249246448524952e+09
3.923923923923923820e+07 2.798358674042331219e+09
3.943943943943943828e+07 2.766745640920048714e+09
3.963963963963963836e+07 2.735409564149031639e+09
3.983983983983983845e+07 2.704349814062314034e+09
4.004004004004003853e+07 2.673565715501641273e+09
4.024024024024023861e+07 2.643056549048025608e+09
4.044044044044043869e+07 2.612821552239531994e+09
4.064064064064063877e+07 2.582859920775958538e+09
4.084084084084083885e+07 2.553170809710150719e+09
4.104104104104103893e+07 2.523753334625663757e+09
4.124124124124123901e+07 2.494606572800529480e+09
4.144144144144143909e+07 2.465729564356896400e+09
4.164164164164163917e+07 2.437121313396326065e+09
4.184184184184183925e+07 2.408780789120544434e+09
4.204204204204203933e+07 2.380706926937471390e+09
4.224224224224223942e+07 2.352898629552354813e+09
4.244244244244243950e+07 2.325354768043864727e+09
4.264264264264263958e+07 2.298074182925011158e+09
4.284284284284283966e+07 2.271055685188756466e+09
4.304304304304303974e+07 2.244298057338225842e+09
4.324324324324323982e+07 2.217800054401415825e+09
4.344344344344343990e+07 2.191560404930322170e+09
4.364364364364363998e+07 2.165577811984423161e+09
4.384384384384384006e+07 2.139850954098458290e+09
4.404404404404404014e+07 2.114378486234468222e+09
4.424424424424424022e+07 2.089159040718054771e+09
4.444444444444444031e+07 2.064191228158854008e+09
4.464464464464464039e+07 2.039473638355204105e+09
4.484484484484484792e+07 2.015004841183017015e+09
4.504504504504504800e+07 1.990783387468863487e+09
4.524524524524524808e+07 1.966807809847294331e+09
4.544544544544544816e+07 1.943076623602431774e+09
4.564564564564564824e+07 1.919588327493869066e+09
4.584584584584584832e+07 1.896341404566930056e+09
4.604604604604604840e+07 1.873334322947346926e+09
4.624624624624624848e+07 1.850565536620420456e+09
4.644644644644644856e+07 1.828033486194739819e+09
4.664664664664664865e+07 1.805736599650538445e+09
4.684684684684684873e+07 1.783673293072778940e+09
4.704704704704704881e+07 1.761841971369059801e+09
4.724724724724724889e+07 1.740241028972442627e+09
4.744744744744744897e+07 1.718868850529312372e+09
4.764764764764764905e+07 1.697723811572379351e+09
4.784784784784784913e+07 1.676804279178942680e+09
4.804804804804804921e+07 1.656108612614539862e+09
4.824824824824824929e+07 1.635635163962110758e+09
4.844844844844844937e+07 1.615382278736805439e+09
4.864864864864864945e+07 1.595348296486580610e+09
4.884884884884884953e+07 1.575531551378718138e+09
4.904904904904904962e+07 1.555930372772417784e+09
4.924924924924924970e+07 1.536543085777607203e+09
4.944944944944944978e+07 1.517368011800126553e+09
4.964964964964964986e+07 1.498403469073438883e+09
4.984984984984984994e+07 1.479647773177028656e+09
5.005005005005005002e+07 1.461099237541643381e+09
5.025025025025025010e+07 1.442756173941548109e+09
5.045045045045045018e+07 1.424616892973952770e+09
5.065065065065065026e+07 1.406679704525783777e+09
5.085085085085085034e+07 1.388942918227966547e+09
5.105105105105105042e+07 1.371404843897390366e+09
5.125125125125125051e+07 1.354063791966728687e+09
5.145145145145145059e+07 1.336918073902288198e+09
5.165165165165165067e+07 1.319966002610059977e+09
5.185185185185185075e+07 1.303205892830150127e+09
5.205205205205205083e+07 1.286636061519766331e+09
5.225225225225225091e+07 1.270254828224932432e+09
5.245245245245245099e+07 1.254060515441117764e+09
5.265265265265265107e+07 1.238051448962949038e+09
5.285285285285285115e+07 1.222225958223190069e+09
5.305305305305305123e+07 1.206582376621161699e+09
5.325325325325325131e+07 1.191119041840785027e+09
5.345345345345345140e+07 1.175834296158421040e+09
5.365365365365365148e+07 1.160726486740686655e+09
5.385385385385385156e+07 1.145793965932424068e+09
5.405405405405405164e+07 1.131035091534996986e+09
5.425425425425425172e+07 1.116448227075094700e+09
5.445445445445445180e+07 1.102031742064213276e+09
5.465465465465465188e+07 1.087784012248991728e+09
5.485485485485485196e+07 1.073703419852576256e+09
5.505505505505505204e+07 1.059788353807182908e+09
5.525525525525525212e+07 1.046037209978031635e+09
5.545545545545545220e+07 1.032448391378821492e+09
5.565565565565565228e+07 1.019020308378915071e+09
5.585585585585585237e+07 1.005751378902400970e+09
5.605605605605605245e+07 9.926400286191996336e+08
5.625625625625625253e+07 9.796846911283775568e+08
5.645645645645645261e+07 9.668838081338332891e+08
5.665665665665665269e+07 9.542358296125177145e+08
5.685685685685685277e+07 9.417392139753477573e+08
5.705705705705705285e+07 9.293924282209724188e+08
5.725725725725725293e+07 9.171939480825493336e+08
5.745745745745745301e+07 9.051422581676857471e+08
5.765765765765765309e+07 8.932358520916982889e+08
5.785785785785786062e+07 8.814732326043426991e+08
5.805805805805806071e+07 8.698529117101651430e+08
5.825825825825826079e+07 8.583734107826197147e+08
5.845845845845846087e+07 8.470332606721041203e+08
5.865865865865866095e+07 8.358310018080518246e+08
5.885885885885886103e+07 8.247651842952283621e+08
5.905905905905906111e+07 8.138343680043683052e+08
5.925925925925926119e+07 8.030371226572958231e+08
5.945945945945946127e+07 7.923720279066607952e+08
5.965965965965966135e+07 7.818376734104303122e+08
5.985985985985986143e+07 7.714326589012646675e+08
6.006006006006006151e+07 7.611555942509092093e+08
6.026026026026026160e+07 7.510050995297342539e+08
6.046046046046046168e+07 7.409798050615441799e+08
6.066066066066066176e+07 7.310783514737867117e+08
6.086086086086086184e+07 7.212993897432804108e+08
6.106106106106106192e+07 7.116415812375841141e+08
6.126126126126126200e+07 7.021035977521264553e+08
6.146146146146146208e+07 6.926841215432120562e+08
6.166166166166166216e+07 6.833818453570195436e+08
6.186186186186186224e+07 6.741954724547045231e+08
6.206206206206206232e+07 6.651237166337184906e+08
6.226226226226226240e+07 6.561653022454525232e+08
6.246246246246246248e+07 6.473189642093114853e+08
6.266266266266266257e+07 6.385834480233283043e+08
6.286286286286286265e+07 6.299575097714148760e+08
6.306306306306306273e+07 6.214399161273566484e+08
6.326326326326326281e+07 6.130294443556467295e+08
6.346346346346346289e+07 6.047248823092588186e+08
6.366366366366366297e+07 5.965250284244534969e+08
6.386386386386386305e+07 5.884286917127118111e+08
6.406406406406406313e+07 5.804346917498878241e+08
6.426426426426426321e+07 5.725418586626709700e+08
6.446446446446446329e+07 5.647490331124448776e+08
6.466466466466466337e+07 5.570550662766306400e+08
6.486486486486486346e+07 5.494588198275974989e+08
6.506506506506506354e+07 5.419591659092254639e+08
6.526526526526526362e+07 5.345549871111989021e+08
6.546546546546546370e+07 5.272451764411132336e+08
6.566566566566566378e+07 5.200286372944687009e+08
6.586586586586586386e+07 5.129042834226306677e+08
6.606606606606606394e+07 5.058710388988286257e+08
6.626626626626626402e+07 4.989278380822667480e+08
6.646646646646646410e+07 4.920736255804184675e+08
6.666666666666666418e+07 4.853073562095717788e+08
6.686686686686686426e+07 4.786279949536963105e+08
6.706706706706706434e+07 4.720345169216952920e+08
6.726726726726727188e+07 4.655259073031097651e+08
6.746746746746747196e+07 4.591011613223363161e+08
6.766766766766767204e+07 4.527592841914215088e+08
6.786786786786787212e+07 4.464992910614917874e+08
6.806806806806807220e+07 4.403202069728791714e+08
6.826826826826827228e+07 4.342210668039986491e+08
6.846846846846847236e+07 4.282009152190345526e+08
6.866866866866867244e+07 4.222588066144893765e+08
6.886886886886887252e+07 4.163938050646488667e+08
6.906906906906907260e+07 4.106049842660154104e+08
6.926926926926927269e+07 4.048914274807595015e+08
6.946946946946947277e+07 3.992522274792391658e+08
6.966966966966967285e+07 3.936864864816357493e+08
6.986986986986987293e+07 3.881933160987511873e+08
7.007007007007007301e+07 3.827718372720146179e+08
7.027027027027027309e+07 3.774211802127403021e+08
7.047047047047047317e+07 3.721404843406815529e+08
7.067067067067067325e+07 3.669288982219223976e+08
7.087087087087087333e+07 3.617855795061469078e+08
7.107107107107107341e+07 3.567096948633268476e+08
7.127127127127127349e+07 3.517004199198662639e+08
7.147147147147147357e+07 3.467569391942394376e+08
7.167167167167167366e+07 3.418784460321601629e+08
7.187187187187187374e+07 3.370641425413166285e+08
7.207207207207207382e+07 3.323132395257070661e+08
7.227227227227227390e+07 3.276249564196087122e+08
7.247247247247247398e+07 3.229985212212138176e+08
7.267267267267267406e+07 3.184331704259628057e+08
7.287287287287287414e+07 3.139281489596062899e+08
7.307307307307307422e+07 3.094827101110246181e+08
7.327327327327327430e+07 3.050961154648345709e+08
7.347347347347347438e+07 3.007676348338102102e+08
7.367367367367367446e+07 2.964965461911457777e+08
7.387387387387387455e+07 2.922821356025856733e+08
7.407407407407407463e+07 2.881236971584483385e+08
7.427427427427427471e+07 2.840205329055668712e+08
7.447447447447447479e+07 2.799719527791714072e+08
7.467467467467467487e+07 2.759772745347357988e+08
7.487487487487487495e+07 2.720358236798105836e+08
7.507507507507507503e+07 2.681469334058638513e+08
7.527527527527527511e+07 2.643099445201512277e+08
7.547547547547547519e+07 2.605242053776341379e+08
7.567567567567567527e+07 2.567890718129664063e+08
7.587587587587587535e+07 2.531039070725676715e+08
7.607607607607607543e+07 2.494680817468013763e+08
7.627627627627627552e+07 2.458809737022755444e+08
7.647647647647647560e+07 2.423419680142818093e+08
7.667667667667667568e+07 2.388504568993902504e+08
7.687687687687687576e+07 2.354058396482144296e+08
7.707707707707707584e+07 2.320075225583623946e+08
7.727727727727727592e+07 2.286549188675878942e+08
7.747747747747747600e+07 2.253474486871548593e+08
7.767767767767767608e+07 2.220845389354301989e+08
7.787787787787787616e+07 2.188656232717157006e+08
7.807807807807807624e+07 2.156901420303328335e+08
7.827827827827827632e+07 2.125575421549714506e+08
7.847847847847847641e+07 2.094672771333140433e+08
7.867867867867867649e+07 2.064188069319459796e+08
7.887887887887887657e+07 2.034115979315626621e+08
7.907907907907907665e+07 2.004451228624829650e+08
7.927927927927927673e+07 1.975188607404785454e+08
7.947947947947947681e+07 1.946322968029284179e+08
7.967967967967967689e+07 1.917849224453070760e+08
7.987987987987987697e+07 1.889762351580142081e+08
8.008008008008007705e+07 1.862057384635545611e+08
8.028028028028027713e+07 1.834729418540744483e+08
8.048048048048047721e+07 1.807773607292627394e+08
8.068068068068067729e+07 1.781185163346228004e+08
8.088088088088087738e+07 1.754959357001214325e+08
8.108108108108107746e+07 1.729091515792213678e+08
8.128128128128127754e+07 1.703577023883026242e+08
8.148148148148147762e+07 1.678411321464780867e+08
8.168168168168167770e+07 1.653589904158087969e+08
8.188188188188187778e+07 1.629108322419229746e+08
8.208208208208207786e+07 1.604962180950439870e+08
8.228228228228227794e+07 1.581147138114307821e+08
8.248248248248247802e+07 1.557658905352350771e+08
8.268268268268267810e+07 1.534493246607787907e+08
8.288288288288287818e+07 1.511645977752550542e+08
8.308308308308307827e+07 1.489112966018559039e+08
8.328328328328327835e+07 1.466890129433296025e+08
8.348348348348347843e+07 1.444973436259697974e+08
8.368368368368367851e+07 1.423358904440397918e+08
8.388388388388387859e+07 1.402042601046329439e+08
8.408408408408407867e+07 1.381020641729720235e+08
8.428428428428427875e+07 1.360289190181488097e+08
8.448448448448447883e+07 1.339844457593055815e+08
8.468468468468467891e+07 1.319682702122599781e+08
8.488488488488487899e+07 1.299800228365739882e+08
8.508508508508507907e+07 1.280193386830683351e+08
8.528528528528527915e+07 1.260858573417830914e+08
8.548548548548547924e+07 1.241792228903847635e+08
8.568568568568567932e+07 1.222990838430206329e+08
8.588588588588587940e+07 1.204450930996205509e+08
8.608608608608607948e+07 1.186169078956461251e+08
8.628628628628627956e+07 1.168141897522874773e+08
8.648648648648647964e+07 1.150366044271074533e+08
8.668668668668667972e+07 1.132838218651325554e+08
8.688688688688687980e+07 1.115555161503908038e+08
8.708708708708707988e+07 1.098513654578953087e+08
8.728728728728727996e+07 1.081710520060733259e+08
8.748748748748748004e+07 1.065142620096397102e+08
8.768768768768768013e+07 1.048806856329139322e+08
8.788788788788788021e+07 1.032700169435796440e+08
8.808808808808808029e+07 1.016819538668854684e+08
8.828828828828828037e+07 1.001161981402860731e+08
8.848848848848848045e+07 9.857245526852180064e+07
8.868868868868868053e+07 9.705043447913570702e+07
8.888888888888888061e+07 9.554984867842632532e+07
8.908908908908908069e+07 9.407041440783454478e+07
8.928928928928928077e+07 9.261185180076290667e+07
8.948948948948948085e+07 9.117388453982557356e+07
8.968968968968969584e+07 8.975623981452701986e+07
8.988988988988989592e+07 8.835864827936755121e+07
9.009009009009009600e+07 8.698084401237367094e+07
9.029029029029029608e+07 8.562256447405123711e+07
9.049049049049049616e+07 8.428355046675905585e+07
9.069069069069069624e+07 8.296354609450109303e+07
9.089089089089089632e+07 8.166229872313472629e+07
9.109109109109109640e+07 8.037955894099284708e+07
9.129129129129129648e+07 7.911508051991745830e+07
9.149149149149149656e+07 7.786862037670236826e+07
9.169169169169169664e+07 7.663993853494240344e+07
9.189189189189189672e+07 7.542879808728687465e+07
9.209209209209209681e+07 7.423496515809446573e+07
9.229229229229229689e+07 7.305820886648714542e+07
9.249249249249249697e+07 7.189830128980050981e+07
9.269269269269269705e+07 7.075501742742770910e+07
9.289289289289289713e+07 6.962813516505441070e+07
9.309309309309309721e+07 6.851743523928219080e+07
9.329329329329329729e+07 6.742270120263721049e+07
9.349349349349349737e+07 6.634371938896195590e+07
9.369369369369369745e+07 6.528027887918662280e+07
9.389389389389389753e+07 6.423217146747800708e+07
9.409409409409409761e+07 6.319919162776235491e+07
9.429429429429429770e+07 6.218113648061986268e+07
9.449449449449449778e+07 6.117780576054769754e+07
9.469469469469469786e+07 6.018900178358855844e+07
9.489489489489489794e+07 5.921452941532216221e+07
9.509509509509509802e+07 5.825419603921639174e+07
9.529529529529529810e+07 5.730781152533543110e+07
9.549549549549549818e+07 5.637518819940176606e+07
9.569569569569569826e+07 5.545614081220921874e+07
9.589589589589589834e+07 5.455048650938399136e+07
9.609609609609609842e+07 5.365804480149067193e+07
9.629629629629629850e+07 5.277863753448043764e+07
9.649649649649649858e+07 5.191208886047829688e+07
9.669669669669669867e+07 5.105822520890638977e+07
9.689689689689689875e+07 5.021687525794050097e+07
9.709709709709709883e+07 4.938786990629668534e+07
9.729729729729729891e+07 4.857104224534500390e+07
9.749749749749749899e+07 4.776622753154757619e+07
9.769769769769769907e+07 4.697326315921765566e+07
9.789789789789789915e+07 4.619198863359706849e+07
9.809809809809809923e+07 4.542224554424887151e+07
9.829829829829829931e+07 4.466387753876224160e+07
9.849849849849849939e+07 4.391673029676678777e+07
9.869869869869869947e+07 4.318065150425315648e+07
9.889889889889889956e+07 4.245549082819710672e+07
9.909909909909909964e+07 4.174109989148404449e+07
9.929929929929929972e+07 4.103733224813117087e+07
9.949949949949949980e+07 4.034404335880421847e+07
9.969969969969969988e+07 3.966109056662593782e+07
9.989989989989989996e+07 3.898833307327338308e+07
1.001001001001001000e+08 3.832563191536125541e+07
1.003003003003003001e+08 3.767284994110812992e+07
1.005005005005005002e+08 3.702985178728307039e+07
1.007007007007007003e+08 3.639650385642949492e+07
1.009009009009009004e+08 3.577267429436356574e+07
1.011011011011011004e+08 3.515823296794433147e+07
1.013013013013013005e+08 3.455305144311270118e+07
1.015015015015015006e+08 3.395700296319651604e+07
1.017017017017017007e+08 3.336996242747899517e+07
1.019019019019019008e+08 3.279180637002764270e+07
1.021021021021021008e+08 3.222241293878104538e+07
1.023023023023023009e+08 3.166166187489068136e+07
1.025025025025025010e+08 3.110943449231510982e+07
1.027027027027027011e+08 3.056561365766385198e+07
1.029029029029029012e+08 3.003008377028821036e+07
1.031031031031031013e+08 2.950273074261641130e+07
1.033033033033033013e+08 2.898344198073046654e+07
1.035035035035035014e+08 2.847210636518203467e+07
1.037037037037037015e+08 2.796861423204472288e+07
1.039039039039039016e+08 2.747285735420026630e+07
1.041041041041041017e+08 2.698472892285595089e+07
1.043043043043043017e+08 2.650412352929077670e+07
1.045045045045045018e+08 2.603093714682780579e+07
1.047047047047047019e+08 2.556506711303017288e+07
1.049049049049049020e+08 2.510641211211826280e+07
1.051051051051051021e+08 2.465487215760563314e+07
1.053053053053053021e+08 2.421034857515110448e+07
1.055055055055055022e+08 2.377274398562471196e+07
1.057057057057057023e+08 2.334196228838502988e+07
1.059059059059059024e+08 2.291790864476545900e+07
1.061061061061061025e+08 2.250048946176715940e+07
1.063063063063063025e+08 2.208961237595617771e+07
1.065065065065065026e+08 2.168518623756256327e+07
1.067067067067067027e+08 2.128712109477899224e+07
1.069069069069069028e+08 2.089532817825674266e+07
1.071071071071071029e+08 2.050971988579667732e+07
1.073073073073073030e+08 2.013020976723293588e+07
1.075075075075075030e+08 1.975671250950722024e+07
1.077077077077077031e+08 1.938914392193131521e+07
1.079079079079079032e+08 1.902742092163573578e+07
1.081081081081081033e+08 1.867146151920230687e+07
1.083083083083083034e+08 1.832118480447849631e+07
1.085085085085085034e+08 1.797651093257137388e+07
1.087087087087087035e+08 1.763736111001909524e+07
1.089089089089089036e+08 1.730365758113776520e+07
1.091091091091091037e+08 1.697532361454169825e+07
1.093093093093093038e+08 1.665228348983487673e+07
1.095095095095095038e+08 1.633446248447171599e+07
1.097097097097097039e+08 1.602178686078501493e+07
1.099099099099099040e+08 1.571418385317913629e+07
1.101101101101101041e+08 1.541158165548644029e+07
1.103103103103103042e+08 1.511390940848499723e+07
1.105105105105105042e+08 1.482109718757564388e+07
1.107107107107107043e+08 1.453307599061647430e+07
1.109109109109109044e+08 1.424977772591285780e+07
1.111111111111111045e+08 1.397113520036109723e+07
1.113113113113113046e+08 1.369708210774386488e+07
1.115115115115115047e+08 1.342755301717560925e+07
1.117117117117117047e+08 1.316248336169604771e+07
1.119119119119119048e+08 1.290180942700998299e+07
1.121121121121121049e+08 1.264546834037166461e+07
1.123123123123123050e+08 1.239339805961188860e+07
1.125125125125125051e+08 1.214553736230611987e+07
1.127127127127127051e+08 1.190182583508191071e+07
1.129129129129129052e+08 1.166220386306387372e+07
1.131131131131131053e+08 1.142661261945454404e+07
1.133133133133133054e+08 1.119499405524945073e+07
1.135135135135135055e+08 1.096729088908472657e+07
1.137137137137137055e+08 1.074344659721563756e+07
1.139139139139139056e+08 1.052340540362440795e+07
1.141141141141141057e+08 1.030711227025571465e+07
1.143143143143143058e+08 1.009451288737830520e+07
1.145145145145145059e+08 9.885553664071127772e+06
1.147147147147147059e+08 9.680181718832476065e+06
1.149149149149149060e+08 9.478344870310546830e+06
1.151151151151151061e+08 9.279991628153966740e+06
1.153153153153153062e+08 9.085071183980738744e+06
1.155155155155155212e+08 8.893533402464140207e+06
1.157157157157157212e+08 8.705328812534123659e+06
1.159159159159159213e+08 8.520408598692741245e+06
1.161161161161161214e+08 8.338724592442184687e+06
1.163163163163163215e+08 8.160229263824019581e+06
1.165165165165165216e+08 7.984875713068203069e+06
